1x	2x	3x	4x	Hi	Lo	Spike	Zero	
0.00234769677263709	0.0229694671190254	0.028200076092056	0.0139212499428595	1.01496772910105e-06	0.000287287590032702	2.96736492054994e-67	1.45519152283669e-11	
0.00195161296130261	0.0211891543197659	0.0284958414457624	0.0149672956398747	1.01496772910105e-06	0.000273120885478337	5.93472984109987e-67	7.27595761418343e-12	
0.00165094934088053	0.0195174662580244	0.0285568618062227	0.0159662943055408	1.01496772910105e-06	0.000255989056714919	1.18694596821997e-66	3.63797880709171e-12	
0.00135388648237967	0.0178301175746162	0.02864489117869	0.0170296906807839	1.01496772910105e-06	0.000224361065151686	2.37389193643995e-66	1.81898940354586e-12	
0.00115404419575182	0.0162340669834777	0.0284855046633894	0.017960621301094	1.01496772910105e-06	0.000210853277088222	4.7477838728799e-66	9.09494701772928e-13	
0.000950601147202748	0.0146696708403889	0.028215747987912	0.0188341612164961	1.35329030546807e-06	0.00019965169674291	9.4955677457598e-66	4.54747350886464e-13	
0.000871384384935852	0.0132162318678323	0.0276672316329549	0.0198118052012662	2.02993545820211e-06	0.000172306662370531	1.89911354915196e-65	2.27373675443232e-13	
0.000765161908259788	0.0118774153176874	0.0270246839028623	0.0206983581253393	2.36825803456912e-06	0.000150891876416259	3.79822709830392e-65	1.13686837721616e-13	
0.000694947050795948	0.0106099045768333	0.0263211158123094	0.0216069330640864	4.05987091640421e-06	0.000137713546598245	7.59645419660784e-65	5.6843418860808e-14	
0.000628332955253332	0.00947267688005763	0.0255885380421934	0.0222312238134055	4.05987091640421e-06	0.000146279460979954	1.51929083932157e-64	2.8421709430404e-14	
0.000586924193159272	0.00836643722189901	0.0246608951853602	0.0228591848985035	5.07483864550527e-06	0.000139690296070947	3.03858167864314e-64	1.4210854715202e-14	
0.000558118097789492	0.00741247211909536	0.0237479238906048	0.0233396652186636	5.07483864550527e-06	0.000126841424498383	6.07716335728627e-64	7.105427357601e-15	
0.000550916573947047	0.00653147884916422	0.0226322182835006	0.0238254842090476	6.76645152734036e-06	0.000116957677134873	1.21543267145725e-63	3.5527136788005e-15	
0.000513108573774211	0.00581542191380794	0.0214574929834922	0.0242145398016217	7.10477410370737e-06	0.000103120430825958	2.43086534291451e-63	1.77635683940025e-15	
0.000482502097443819	0.00512602135575668	0.020246088778289	0.0245278530103927	7.78141925644141e-06	0.000100484764862356	4.86173068582902e-63	8.88178419700125e-16	
0.000428490668625481	0.00452991811827301	0.0191490560683748	0.0246409660857637	8.79638698554246e-06	8.43413108352887e-05	9.72346137165803e-63	4.44089209850063e-16	
0.000408686478058757	0.00396247048639225	0.0181023734919551	0.0245842427146337	1.25179353255797e-05	7.84110624171824e-05	1.94469227433161e-62	2.22044604925031e-16	
0.000378080001728366	0.00349165222224221	0.0169923364429265	0.0244147399350217	1.35329030546807e-05	7.44575634717783e-05	3.88938454866321e-62	1.11022302462516e-16	
0.000333070477713084	0.00308447605890793	0.0158859672844172	0.0241788374444987	2.06376771583881e-05	7.24808139990762e-05	7.77876909732643e-62	5.55111512312578e-17	
0.000324068572910028	0.0027645995312476	0.0147976041339127	0.0239452706221987	2.67274835329944e-05	6.8527315053672e-05	1.55575381946529e-61	2.77555756156289e-17	
0.00031326628714636	0.00248037590823276	0.0136795644146597	0.0235165086698336	3.62005156712709e-05	6.22676083901155e-05	3.11150763893057e-61	1.38777878078145e-17	
0.000286260572737191	0.00219248703333846	0.0126078734937891	0.0231471394237106	3.95837414349411e-05	6.16086918992148e-05	6.22301527786114e-61	6.93889390390723e-18	
0.00027005714409169	0.00197157230642305	0.0116278798359052	0.0226436360882095	4.63501929622814e-05	6.22676083901155e-05	1.24460305557223e-60	3.46944695195361e-18	
0.000237650286800687	0.00174999117007502	0.0107725944556834	0.0221077670644755	5.6838192829659e-05	5.53489852356582e-05	2.48920611114446e-60	1.73472347597681e-18	
0.000248452572564355	0.00159471777227324	0.0099286461916126	0.0213269865442154	6.39429669333663e-05	4.2829571908545e-05	4.97841222228891e-60	8.67361737988404e-19	
0.000225047620076408	0.00143311348486151	0.0090643578073884	0.0206826757815563	7.5445934529845e-05	4.01939059449423e-05	9.95682444457783e-60	4.33680868994202e-19	
0.000212444953352129	0.00131449260585414	0.00829043290778023	0.0200056656637752	9.4391998806398e-05	4.1841197172194e-05	1.99136488891557e-59	2.16840434497101e-19	
0.000205243429509684	0.00121553080510923	0.00755485413633016	0.0192529131621911	0.000120781159763025	4.67830708539492e-05	3.98272977783113e-59	1.0842021724855e-19	
0.000203443048549073	0.00108224891858409	0.00686262316192836	0.018332993549218	0.000139050578886844	4.90892785721016e-05	7.96545955566226e-59	5.42101086242752e-20	
0.000190840381824794	0.000975623409363986	0.00625008544517687	0.0174951559909389	0.000163071481808903	4.31590301539954e-05	1.59309191113245e-58	2.71050543121376e-20	
0.000151232000691346	0.000891655820853151	0.00566589051880311	0.0167577521662489	0.000176604384863583	4.61241543630485e-05	3.1861838222649e-58	1.35525271560688e-20	
0.000138629333967067	0.000838343066243097	0.00518006174726967	0.0159159106053018	0.000210436642500285	3.59109487540878e-05	6.37236764452981e-58	6.7762635780344e-21	
0.000158433524533791	0.000776700193725222	0.00464988484490992	0.0150320270163407	0.00023817909376238	3.68993234904388e-05	1.27447352890596e-57	3.3881317890172e-21	
0.000160233905494403	0.000715723730639973	0.00420540320286869	0.0141704991089426	0.000283514318995561	3.45931157722864e-05	2.54894705781192e-57	1.6940658945086e-21	
0.000144030476848901	0.000677071983547684	0.00378959779579786	0.0133903859224605	0.000317008254055896	3.55814905086374e-05	5.09789411562385e-57	8.470329472543e-22	
0.000124226286282177	0.000627424480817071	0.00345682009230413	0.0125915873901944	0.000356930318067204	3.59109487540878e-05	1.01957882312477e-56	4.2351647362715e-22	
0.000131427810124622	0.000582108639398525	0.00314838384407597	0.0117300594827963	0.000399558962689448	3.03101585814319e-05	2.03915764624954e-56	2.11758236813575e-22	
0.00014223009588829	0.000533127546100538	0.0028672900524475	0.0109472769612022	0.000462148639317346	2.83334091087298e-05	4.07831529249908e-56	1.05879118406788e-22	
0.000149431619730735	0.00051213564897283	0.002612204939048	0.0102245544796281	0.000527783219132548	2.4709368408776e-05	8.15663058499816e-56	5.29395592033938e-23	
0.0001278270482034	0.000481147610355736	0.00239146461869444	0.00954887902940306	0.000618791992175275	3.03101585814319e-05	1.63132611699963e-55	2.64697796016969e-23	
0.000106222476676065	0.00046515378397272	0.00217806007937982	0.00890256626540999	0.000711154055523471	3.65698652449884e-05	3.26265223399926e-55	1.32348898008484e-23	
9.54201909123971e-05	0.000427834855745682	0.00199099766288685	0.00826759817564292	0.000797426312497061	3.78876982267898e-05	6.52530446799852e-55	6.61744490042422e-24	
0.000108022857636676	0.000407509368050599	0.00182027403143516	0.00768701778878285	0.000880991988859714	3.55814905086374e-05	1.3050608935997e-54	3.30872245021211e-24	
0.000111623619557898	0.000397846431277527	0.00169623264295853	0.0071674984426098	0.000993653406789931	2.99807003359815e-05	2.61012178719941e-54	1.65436122510606e-24	
0.000100821333794231	0.000379520171880321	0.00155618591403332	0.00663396508709874	0.00112153934065666	2.66861178814781e-05	5.22024357439882e-54	8.27180612553028e-25	
9.90209528336196e-05	0.000346199700249037	0.00143181108096402	0.00619552679495269	0.0012494252745234	1.94380364815704e-05	1.04404871487976e-53	4.13590306276514e-25	
9.36198099517858e-05	0.000315878071064569	0.00130843658167275	0.00571471280790363	0.00136580824079365	1.84496617452194e-05	2.08809742975953e-53	2.06795153138257e-25	
9.72205718730083e-05	0.000309213976738312	0.00120106742283008	0.00528461618798259	0.00149538578754222	1.81202034997691e-05	4.17619485951906e-53	1.03397576569128e-25	
7.74163813062844e-05	0.000295552583369486	0.00112470861110657	0.00484384222761354	0.00163206810839449	2.04264112179215e-05	8.35238971903811e-53	5.16987882845642e-26	
7.20152384244506e-05	0.000291554126773732	0.00103767957241733	0.00441241094013649	0.00180359765461257	1.97674947270208e-05	1.67047794380762e-52	2.58493941422821e-26	
6.48137145820056e-05	0.000283557213582224	0.000981327436254564	0.00407273804713445	0.00201065107134919	2.37209936724249e-05	3.34095588761524e-52	1.29246970711411e-26	
7.56160003456731e-05	0.000289888103192168	0.000932311081130737	0.00375308516747242	0.00222853081052955	2.66861178814781e-05	6.68191177523049e-52	6.46234853557053e-27	
7.56160003456731e-05	0.000273227867376526	0.000889963617860493	0.00347413964826839	0.00244573390455717	2.66861178814781e-05	1.3363823550461e-51	3.23117426778526e-27	
7.92167622668957e-05	0.000268563001348146	0.000845615487034174	0.00317484044883535	0.00265109570841195	2.14147859542725e-05	2.6727647100922e-51	1.61558713389263e-27	
8.10171432275069e-05	0.000251569560816192	0.000773258010422811	0.00290323560118932	0.00288217002807062	1.84496617452194e-05	5.34552942018439e-51	8.07793566946316e-28	
7.38156193850619e-05	0.000243239442908371	0.000719239986408798	0.0026893551253403	0.00310072641240372	1.68023705179677e-05	1.06910588403688e-50	4.03896783473158e-28	
7.56160003456731e-05	0.000220248317482785	0.00067822630150927	0.00251551467617128	0.00335683660271355	1.74612870088684e-05	2.13821176807376e-50	2.01948391736579e-28	
6.48137145820056e-05	0.000206920128830272	0.000650216955724227	0.00233399988855526	0.00361531505105795	2.17442441997229e-05	4.27642353614751e-50	1.0097419586829e-28	
6.30133336213943e-05	0.000206920128830272	0.000620540386975788	0.00214414342871424	0.00394890111135583	2.27326189360739e-05	8.55284707229503e-50	5.04870979341448e-29	
5.58118097789492e-05	0.000208252947695523	0.000588863150671274	0.00195428696887322	0.00425711297842618	2.04264112179215e-05	1.71056941445901e-49	2.52435489670724e-29	
4.86102859365042e-05	0.000205254105248707	0.000553184579254611	0.0018074735377132	0.00456972303898931	1.81202034997691e-05	3.42113882891801e-49	1.26217744835362e-29	
5.04106668971154e-05	0.000194591554326697	0.000515838784874553	0.00168935545900719	0.0049134587765782	2.07558694633718e-05	6.84227765783602e-49	6.31088724176809e-30	
5.04106668971154e-05	0.000185261822269937	0.000479493324272532	0.00161361307520418	0.00521964070819035	2.37209936724249e-05	1.3684555315672e-48	3.15544362088405e-30	
4.68099049758929e-05	0.00018093016095787	0.00046948998649216	0.00151051000650317	0.00555390341364096	2.30620771815242e-05	2.73691106313441e-48	1.57772181044202e-30	
4.50095240152816e-05	0.000166269153440105	0.000444481642041228	0.00141641594380516	0.00586448353874589	2.10853277088222e-05	5.47382212626882e-48	7.88860905221012e-31	
4.14087620940591e-05	0.00015860544496491	0.000443147863670511	0.00131698321088315	0.00627825204964275	1.87791199906697e-05	1.09476442525376e-47	3.94430452610506e-31	
4.32091430546704e-05	0.000150275327057089	0.000409136515217244	0.00126159450730914	0.00667341281883943	1.91085782361201e-05	2.18952885050753e-47	1.97215226305253e-31	
3.78080001728366e-05	0.000151941350638653	0.000394798397732043	0.00117350644861313	0.00708278313624352	2.07558694633718e-05	4.37905770101505e-47	9.86076131526265e-32	
2.7005714409169e-05	0.000144610846879771	0.000368456274910395	0.00108908872569612	0.00743565358339432	2.07558694633718e-05	8.75811540203011e-47	4.93038065763132e-32	
3.24068572910028e-05	0.000142944823298207	0.000354118157425194	0.00101468100944911	0.00784671551368024	2.30620771815242e-05	1.75162308040602e-46	2.46519032881566e-32	
3.24068572910028e-05	0.000135281114823012	0.00035211748986912	0.000944610962759105	0.00820702905751112	2.10853277088222e-05	3.50324616081204e-46	1.23259516440783e-32	
4.14087620940591e-05	0.00013394829595776	0.000339780039939993	0.000913246275193101	0.00865530647119741	1.97674947270208e-05	7.00649232162409e-46	6.16297582203915e-33	
3.78080001728366e-05	0.000118287674291057	0.000319773364379248	0.000857857571619095	0.00898821588634256	1.6143454027067e-05	1.40129846432482e-45	3.08148791101958e-33	
3.78080001728366e-05	0.000110623965815862	0.000298766355040465	0.000820820546940091	0.00935495755912441	1.77907452543187e-05	2.80259692864963e-45	1.54074395550979e-33	
3.4207238251614e-05	0.000106292304503795	0.000281760680813832	0.000760760506920084	0.0096668909745348	1.68023705179677e-05	5.60519385729927e-45	7.70371977754894e-34	
3.60076192122253e-05	0.000101294233759102	0.000276425567330966	0.000733066155133081	0.0100397224536913	1.44961627998152e-05	1.12103877145985e-44	3.85185988877447e-34	
3.78080001728366e-05	9.92950054612253e-05	0.000273758010589533	0.000695695463565077	0.0104724370288647	9.88374736351039e-06	2.24207754291971e-44	1.92592994438724e-34	
3.96083811334478e-05	9.49633441491584e-05	0.000269089786292026	0.000664664442888074	0.0108466217983266	1.02132056089607e-05	4.48415508583941e-44	9.62964972193618e-35	
3.96083811334478e-05	9.9961414893851e-05	0.000262754339031123	0.000616282743983068	0.0112248664387049	1.02132056089607e-05	8.96831017167883e-44	4.81482486096809e-35	
4.14087620940591e-05	9.9961414893851e-05	0.000246748998582527	0.000595929063754066	0.0115195454027206	1.18604968362125e-05	1.79366203433577e-43	2.40741243048404e-35	
3.4207238251614e-05	9.32973205675942e-05	0.000237079105394833	0.000567567378189063	0.0118477183017966	1.51550792907159e-05	3.58732406867153e-43	1.20370621524202e-35	
3.24068572910028e-05	8.92988639718402e-05	0.000228076101392498	0.00054120769395806	0.0121593133946306	1.54845375361663e-05	7.17464813734306e-43	6.01853107621011e-36	
2.52053334485577e-05	8.1635155496645e-05	0.000220740320353558	0.000511511340837057	0.0124969593258449	1.91085782361201e-05	1.43492962746861e-42	3.00926553810506e-36	
2.34049524879465e-05	7.73034941845781e-05	0.000217405874426767	0.000493826995720055	0.0128410333860102	1.91085782361201e-05	2.86985925493723e-42	1.50463276905253e-36	
1.62034286455014e-05	7.79699036172038e-05	0.000204068090719603	0.000465798977044052	0.013147891962775	2.4709368408776e-05	5.73971850987445e-42	7.52316384526264e-37	
1.44030476848901e-05	7.43046517377626e-05	0.000188062750271007	0.00045045030015005	0.0133864093791138	2.07558694633718e-05	1.14794370197489e-41	3.76158192263132e-37	
1.26026667242789e-05	7.96359271987679e-05	0.000175058411156523	0.000424424282808047	0.0135714718283866	1.87791199906697e-05	2.29588740394978e-41	1.88079096131566e-37	
1.62034286455014e-05	7.43046517377626e-05	0.000177725967897955	0.000426426284142047	0.0137893515675669	1.35077880634642e-05	4.59177480789956e-41	9.4039548065783e-38	
2.34049524879465e-05	7.16390140072599e-05	0.000180060080046709	0.000403736935690045	0.0139189291143155	1.44961627998152e-05	9.18354961579912e-41	4.70197740328915e-38	
2.52053334485577e-05	6.36421008157518e-05	0.000170723631451694	0.000393059595242044	0.0142467636908151	1.28488715725635e-05	1.83670992315982e-40	2.35098870164458e-38	
2.34049524879465e-05	6.43085102483775e-05	0.000168389519302941	0.000366032577233041	0.0143364191735524	1.68023705179677e-05	3.67341984631965e-40	1.17549435082229e-38	
2.34049524879465e-05	6.36421008157518e-05	0.000155051735595777	0.000348681899005039	0.0145005056230904	1.68023705179677e-05	7.3468396926393e-40	5.87747175411144e-39	
3.06064763303915e-05	6.03100536526234e-05	0.000160386849078643	0.000338671892335038	0.0143418323347742	0	1.46936793852786e-39	2.93873587705572e-39	
2.88060953697802e-05	5.76444159221207e-05	0.000148382843742195	0.000334000555889037	0.0145343378807271	0	2.93873587705572e-39	1.46936793852786e-39	
2.34049524879465e-05	5.83108253547464e-05	0.000140380173517897	0.000326659884331036	0.0146253466537698	0	5.87747175411144e-39	7.3468396926393e-40	
1.80038096061127e-05	5.66448017731822e-05	0.000136045393813069	0.000300300200100033	0.0147687954261494	0	1.17549435082229e-38	3.67341984631965e-40	
1.98041905667239e-05	5.43123687589924e-05	0.000122707610105905	0.000285952523873032	0.0147322565879018	0	2.35098870164458e-38	1.83670992315982e-40	
1.80038096061127e-05	5.06471168795512e-05	0.000125375166847338	0.00026926917942303	0.0147221069106108	0	4.70197740328915e-38	9.18354961579912e-41	
1.62034286455014e-05	5.0980321595864e-05	0.000115371829066965	0.00027360684898003	0.0148462712961375	0	9.4039548065783e-38	4.59177480789956e-41	
1.26026667242789e-05	4.53158414185458e-05	0.000130710280330204	0.000258925505864029	0.0147989061354461	0	1.88079096131566e-37	2.29588740394978e-41	
1.44030476848901e-05	4.33166131206688e-05	0.000123707943883943	0.000257257171419029	0.014761014006893	0	3.76158192263132e-37	1.14794370197489e-41	
1.44030476848901e-05	4.03177706738532e-05	0.000123707943883943	0.000242242161414027	0.0145042271714304	0	7.52316384526264e-37	5.73971850987445e-42	
2.16045715273352e-05	4.13173848227917e-05	0.000105368491286593	0.000234567822967026	0.0144206614950678	0	1.50463276905253e-36	2.86985925493723e-42	
1.98041905667239e-05	4.63154555674843e-05	0.000105368491286593	0.000214547809627024	0.0142369523361005	0	3.00926553810506e-36	1.43492962746861e-42	
1.80038096061127e-05	4.8981093297987e-05	0.000101700600767123	0.000214214142738024	0.0141635363370288	0	6.01853107621011e-36	7.17464813734306e-43	
1.62034286455014e-05	4.86478885816741e-05	0.000104701602101234	0.000204871469846023	0.0139669709201596	0	1.20370621524202e-35	3.58732406867153e-43	
1.98041905667239e-05	4.33166131206688e-05	9.96999332110481e-05	0.000207874471847023	0.0137639773743394	0	2.40741243048404e-35	1.79366203433577e-43	
1.98041905667239e-05	3.83185423759762e-05	9.60320426915781e-05	0.000193193128731021	0.0135034689905368	0	4.81482486096809e-35	8.96831017167883e-44	
1.62034286455014e-05	4.13173848227917e-05	8.80293724672799e-05	0.000186519790951021	0.01318747570421	0	9.62964972193618e-35	4.48415508583941e-44	
1.08022857636676e-05	4.09841801064789e-05	8.93631508379963e-05	0.000184851456506021	0.0129959851259863	0	1.92592994438724e-34	2.24207754291971e-44	
1.44030476848901e-05	4.39830225532944e-05	9.16972629867499e-05	0.00018284945517202	0.0127080726134979	0	3.85185988877447e-34	1.12103877145985e-44	
1.26026667242789e-05	4.23169989717302e-05	9.00300400233545e-05	0.000185185123395021	0.0125727435829511	0	7.70371977754894e-34	5.60519385729927e-45	
1.62034286455014e-05	4.09841801064789e-05	8.60287049112054e-05	0.000184851456506021	0.0123436991987506	0	1.54074395550979e-33	2.80259692864963e-45	
1.44030476848901e-05	3.56529046454735e-05	7.93598130576236e-05	0.00017884545250402	0.0121210829435011	0	3.08148791101958e-33	1.40129846432482e-45	
1.80038096061127e-05	3.19876527660323e-05	7.7359145501549e-05	0.000173506782280019	0.0118439967534566	0	6.16297582203915e-33	7.00649232162409e-46	
1.80038096061127e-05	3.03216291844681e-05	7.40246995747581e-05	0.000160160106720018	0.0115550692732391	0	1.23259516440783e-32	3.50324616081204e-46	
1.98041905667239e-05	3.0654833900781e-05	7.26909212040417e-05	0.000145145096715016	0.0112448274707106	0	2.46519032881566e-32	1.75162308040602e-46	
1.62034286455014e-05	3.33204716312837e-05	7.66922563161908e-05	0.000141474760936016	0.0109755226999224	0	4.93038065763132e-32	8.75811540203011e-47	
1.98041905667239e-05	3.63193140780992e-05	7.66922563161908e-05	0.000145812430493016	0.0106646042522411	0	9.86076131526265e-32	4.37905770101505e-47	
1.80038096061127e-05	3.96513612412276e-05	7.56919225381536e-05	0.000152152101384017	0.0103969910943348	0	1.97215226305253e-31	2.18952885050753e-47	
1.98041905667239e-05	3.63193140780992e-05	7.13571428333254e-05	0.000142142094714016	0.0101273480009703	0	3.94430452610506e-31	1.09476442525376e-47	
1.44030476848901e-05	3.49864952128478e-05	7.43581441674372e-05	0.000135468756934015	0.00981575290813629	0	7.88860905221012e-31	5.47382212626882e-48	
1.26026667242789e-05	3.39868810639093e-05	7.10236982406463e-05	0.000131131087377015	0.00951870568608604	0	1.57772181044202e-30	2.73691106313441e-48	
1.44030476848901e-05	3.49864952128478e-05	6.80226969065345e-05	0.000126793417820014	0.00913538620706221	0	3.15544362088405e-30	1.3684555315672e-48	
1.62034286455014e-05	3.73189282270377e-05	5.9019692904199e-05	0.000116449744261013	0.00884882698487935	0	6.31088724176809e-30	6.84227765783602e-49	
1.62034286455014e-05	3.79853376596634e-05	6.30210280163481e-05	0.000114447742927013	0.0085477198919127	0	1.26217744835362e-29	3.42113882891801e-49	
1.26026667242789e-05	3.89849518086019e-05	5.9019692904199e-05	0.000112445741593012	0.00829465460479017	0	2.52435489670724e-29	1.71056941445901e-49	
9.00190480305633e-06	3.49864952128478e-05	6.03534712749154e-05	0.000112779408482013	0.00798813435060166	0	5.04870979341448e-29	8.55284707229503e-50	
9.00190480305633e-06	3.73189282270377e-05	5.73524699408036e-05	0.000106106070702012	0.00772153616042445	0	1.0097419586829e-28	4.27642353614751e-50	
9.00190480305633e-06	3.69857235107249e-05	6.33544726090272e-05	0.000110110073370012	0.00737915371314102	0	2.01948391736579e-28	2.13821176807376e-50	
1.08022857636676e-05	3.99845659575404e-05	6.36879172017063e-05	0.000105105070035012	0.00710274416824917	0	4.03896783473158e-28	1.06910588403688e-50	
1.08022857636676e-05	3.39868810639093e-05	6.30210280163481e-05	0.000103770402479012	0.00680468197846983	0	8.07793566946316e-28	5.34552942018439e-51	
1.26026667242789e-05	3.43200857802222e-05	6.06869158675945e-05	9.44277295870105e-05	0.0065526316590764	0	1.61558713389263e-27	2.6727647100922e-51	
1.08022857636676e-05	3.43200857802222e-05	6.10203604602736e-05	9.30930620310103e-05	0.00636249437115814	0	3.23117426778526e-27	1.3363823550461e-51	
9.00190480305633e-06	3.53196999291607e-05	5.66855807554454e-05	9.20920613640102e-05	0.0061392014707559	0	6.46234853557053e-27	6.68191177523049e-52	
7.20152384244506e-06	3.19876527660323e-05	5.66855807554454e-05	9.20920613640102e-05	0.00588951940939705	0	1.29246970711411e-26	3.34095588761524e-52	
9.00190480305633e-06	2.96552197518425e-05	4.93497997165054e-05	8.57523904730095e-05	0.00560499012267238	0	2.58493941422821e-26	1.67047794380762e-52	
1.08022857636676e-05	2.96552197518425e-05	4.86829105311472e-05	7.94127195820088e-05	0.00538508044803382	0	5.16987882845642e-26	8.35238971903811e-53	
1.44030476848901e-05	2.86556056029039e-05	4.20140186775654e-05	7.70770513590086e-05	0.00515975761217339	0	1.03397576569128e-25	4.17619485951906e-53	
1.26026667242789e-05	2.93220150355296e-05	4.73491321604309e-05	8.24157215830092e-05	0.00494796767936763	0	2.06795153138257e-25	2.08809742975953e-53	
1.08022857636676e-05	2.66563773050269e-05	5.43514686066918e-05	8.77543918070097e-05	0.0046918574890578	0	4.13590306276514e-25	1.04404871487976e-53	
5.4011428818338e-06	2.86556056029039e-05	5.60186915700872e-05	8.64197242510096e-05	0.00453792071681081	0	8.27180612553028e-25	5.22024357439882e-54	
